ind,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK
1430,14309.0,8,10,1619,2319.68,231.968,75,2.8688524590163933,3,9,1
1431,14311.0,225,2,125,229.71,114.855,20,0.6538461538461539,0,10,1
1432,14312.0,46,6,1012,1611.59,268.5983333333333,74,3.383720930232558,0,9,1
1433,14314.0,106,1,296,120.0,120.0,8,0.0,3,10,1
1434,14315.0,21,7,1010,2456.98,350.9971428571429,64,2.378640776699029,2,12,1
1435,14317.0,64,1,255,508.58000000000004,508.58000000000004,24,0.0,3,10,1
1436,14320.0,206,3,239,343.11,114.37,29,3.073170731707317,1,9,1
1437,14321.0,10,5,2406,1530.75,306.15,111,2.6475409836065573,0,9,1
1438,14323.0,114,4,340,574.26,143.565,32,3.1,2,11,1
1439,14326.0,234,2,99,166.85,83.425,8,1.0,0,15,1
1440,14327.0,163,1,139,311.65,311.65,12,0.0,2,13,1
1441,14329.0,8,14,3067,4889.14,349.2242857142857,218,1.202247191011236,4,13,1
1442,14331.0,124,2,252,462.65999999999997,231.32999999999998,27,0.4074074074074074,2,15,1
1443,14332.0,22,3,463,840.21,280.07,22,5.208333333333333,1,13,1
1444,14333.0,64,2,52,351.45,175.725,15,0.16666666666666666,0,10,1
1445,14334.0,16,9,1730,2539.46,282.1622222222222,98,2.111111111111111,2,10,1
1446,14335.0,16,2,375,454.86,227.43,55,1.3559322033898304,6,13,0
1447,14336.0,16,4,1759,1614.91,403.7275,77,2.9213483146067416,2,11,1
1448,14338.0,158,4,329,554.22,138.555,30,1.1515151515151516,4,13,1
1449,14339.0,234,4,151,293.73,73.4325,14,0.5,0,11,1
1450,14340.0,218,1,58,134.7,134.7,6,0.0,3,9,1
1451,14341.0,45,9,1395,2151.08,239.0088888888889,109,2.1328125,1,15,1
1452,14342.0,21,6,338,608.71,101.45166666666667,18,8.590909090909092,4,13,1
1453,14344.0,127,8,477,889.9300000000001,111.24125000000001,56,3.442857142857143,2,13,1
1454,14345.0,38,1,50,108.97999999999999,108.97999999999999,6,0.0,1,9,1
1455,14346.0,120,2,605,1021.58,510.79,55,3.0,3,9,1
1456,14348.0,260,1,183,409.57,409.57,18,0.0,3,16,1
1457,14349.0,10,1,86,133.5,133.5,31,0.0,1,15,1
1458,14350.0,270,2,166,258.7,129.35,19,0.2,3,14,1
1459,14352.0,157,4,538,1078.96,269.74,44,2.5217391304347827,1,8,1
1460,14353.0,215,1,64,90.6,90.6,6,0.0,6,16,1
1461,14354.0,5,2,210,163.62,81.81,9,3.125,2,15,1
1462,14355.0,365,1,92,174.4,174.4,11,0.0,3,12,1
1463,14356.0,60,4,266,666.9399999999999,166.73499999999999,36,0.5675675675675675,0,14,1
1464,14357.0,43,1,147,225.12,225.12,39,0.0,3,16,1
1465,14359.0,19,6,363,882.58,147.09666666666666,44,1.1929824561403508,1,9,1
1466,14360.0,31,4,1139,2118.03,529.5075,104,0.5431034482758621,1,11,1
1467,14362.0,22,1,96,151.5,151.5,37,0.0,3,15,1
1468,14364.0,108,8,1967,3717.35,464.66875,61,1.5147058823529411,1,11,1
1469,14367.0,8,19,4398,9134.12,480.7431578947369,270,0.5066162570888468,2,14,1
1470,14368.0,319,1,36,155.0,155.0,8,0.0,0,9,1
1471,14371.0,295,1,34,100.5,100.5,4,0.0,3,16,1
1472,14373.0,358,1,17,76.55,76.55,4,0.0,3,15,1
1473,14375.0,185,1,184,235.56,235.56,57,0.0,1,13,1
1474,14377.0,191,2,219,617.05,308.525,11,7.1,2,13,1
1475,14379.0,44,2,292,348.1,174.05,39,5.5777777777777775,2,16,1
1476,14381.0,52,1,146,202.68,202.68,56,0.0,1,17,1
1477,14382.0,26,1,1231,615.49,615.49,121,0.0,6,16,1
1478,14383.0,38,3,817,1247.69,415.8966666666667,49,2.1551724137931036,3,13,1
1479,14385.0,9,3,159,202.11,67.37,13,1.0769230769230769,2,13,1
1480,14386.0,296,1,54,142.4,142.4,7,0.0,2,9,1
1481,14387.0,32,3,795,1727.6,575.8666666666667,125,0.5579710144927537,0,12,1
1482,14388.0,8,10,1933,3172.04,317.204,124,1.9157894736842105,4,11,1
1483,14389.0,8,5,702,999.72,199.94400000000002,34,5.081967213114754,3,15,1
1484,14390.0,10,13,2122,4582.22,352.47846153846154,135,1.2569444444444444,3,13,1
1485,14393.0,218,1,13,67.95,67.95,5,0.0,3,18,1
1486,14395.0,2,12,1685,3444.11,287.00916666666666,181,1.0571428571428572,3,12,1
1487,14396.0,65,2,225,487.99,243.995,71,4.25,2,16,1
1488,14397.0,0,23,1852,2556.68,111.16,18,2.265957446808511,2,9,1
1489,14400.0,141,2,450,559.7,279.85,25,0.32,2,15,1
1490,14401.0,4,14,4505,4039.98,288.57,113,1.9505494505494505,2,13,1
1491,14403.0,130,5,513,1426.31,285.262,17,4.68,2,14,1
1492,14404.0,33,7,819,1409.72,201.38857142857142,70,3.36,6,12,1
1493,14406.0,119,1,77,156.75,156.75,8,0.0,4,16,1
1494,14407.0,107,8,1411,2096.08,262.01,66,2.2837837837837838,3,13,1
1495,14408.0,10,7,1610,2599.03,371.29,60,2.419047619047619,0,11,1
1496,14409.0,71,7,1158,1908.25,272.60714285714283,40,5.5,2,10,1
1497,14410.0,15,15,298,587.45,39.163333333333334,196,1.0431654676258992,3,12,1
1498,14411.0,310,1,196,1063.0,1063.0,14,0.0,2,10,1
1499,14412.0,35,3,784,761.3299999999999,253.77666666666664,43,0.8409090909090909,2,8,1
1500,14413.0,362,1,67,121.05,121.05,22,0.0,6,13,1
1501,14414.0,91,8,2509,1485.1299999999999,185.64124999999999,79,2.752577319587629,3,13,1
1502,14415.0,1,18,2958,5766.85,320.3805555555556,284,0.5983333333333334,1,15,1
1503,14416.0,22,2,326,490.22,245.11,13,1.5384615384615385,4,15,1
1504,14418.0,3,3,1711,1937.25,645.75,114,0.8536585365853658,1,11,1
1505,14419.0,10,6,483,1051.79,175.29833333333332,112,1.7611940298507462,1,11,1
1506,14420.0,85,2,333,385.87,192.935,29,0.4827586206896552,3,18,1
1507,14421.0,57,2,365,813.11,406.555,25,5.923076923076923,3,10,1
1508,14422.0,0,6,2906,4263.64,710.6066666666667,189,1.2081447963800904,4,15,1
1509,14423.0,218,1,120,265.2,265.2,3,0.0,3,15,1
1510,14426.0,18,16,2339,3918.9,244.93125,187,1.296577946768061,1,12,1
1511,14427.0,50,2,228,363.34000000000003,181.67000000000002,16,0.8125,4,9,1
1512,14428.0,7,7,420,1209.3700000000001,172.7671428571429,108,2.2714285714285714,3,16,1
1513,14431.0,298,2,124,423.26,211.63,17,0.2,3,10,1
1514,14432.0,9,6,2013,2248.5,374.75,256,0.2127659574468085,6,15,1
1515,14434.0,21,6,368,1372.8,228.79999999999998,3,4.636363636363637,2,12,1
1516,14436.0,98,1,129,89.06,89.06,9,0.0,4,10,1
1517,14437.0,365,1,60,63.0,63.0,5,0.0,3,9,1
1518,14438.0,306,1,82,131.9,131.9,9,0.0,6,14,1
1519,14439.0,319,1,526,2661.24,2661.24,32,0.0,0,11,0
1520,14440.0,8,5,588,2357.6800000000003,471.53600000000006,33,6.611111111111111,3,12,1
1521,14441.0,0,10,430,1545.14,154.514,45,6.293103448275862,1,14,1
1522,14442.0,1,5,475,1544.62,308.924,59,4.701492537313433,3,11,0
1523,14443.0,53,7,931,1400.88,200.1257142857143,86,3.288659793814433,0,11,1
1524,14446.0,0,4,856,1005.55,251.3875,232,0.8945454545454545,4,12,1
1525,14447.0,18,5,571,1163.23,232.64600000000002,54,3.7971014492753623,4,14,1
1526,14448.0,9,2,104,375.35,187.675,20,18.68421052631579,4,17,1
1527,14449.0,18,4,741,885.8,221.45,201,1.4216867469879517,3,12,1
1528,14450.0,180,3,241,483.25,161.08333333333334,32,3.58974358974359,6,10,1
1529,14451.0,60,2,378,643.9,321.95,86,1.2884615384615385,0,13,1
1530,14452.0,10,2,116,259.05,129.525,55,1.4067796610169492,1,11,1
1531,14453.0,190,1,49,119.93,119.93,22,0.0,3,14,1
1532,14456.0,5,13,2842,3000.8,230.83076923076925,579,0.14421052631578948,6,15,1
1533,14457.0,310,1,88,113.64,113.64,4,0.0,2,9,1
1534,14459.0,155,1,760,1837.92,1837.92,37,0.0,3,13,1
1535,14460.0,110,4,869,383.34,95.835,14,12.5,1,12,1
1536,14461.0,148,3,765,2102.67,700.89,172,0.6348314606741573,1,13,1
1537,14462.0,63,14,924,1942.45,138.74642857142857,150,1.1694915254237288,4,13,1
1538,14463.0,98,3,178,514.62,171.54,5,26.75,2,14,1
1539,14465.0,246,3,398,1038.44,346.1466666666667,107,0.45901639344262296,3,12,1
1540,14466.0,29,7,1006,2272.4,324.62857142857143,35,4.830985915492958,3,12,1
1541,14467.0,17,4,276,596.26,149.065,67,3.352272727272727,1,12,1
1542,14470.0,11,2,193,461.19,230.595,43,6.571428571428571,4,11,1
1543,14472.0,103,8,1135,1852.67,231.58375,153,0.9545454545454546,6,12,1
1544,14473.0,74,2,88,234.34000000000003,117.17000000000002,7,34.666666666666664,0,15,1
1545,14474.0,43,2,139,537.71,268.855,29,0.10344827586206896,0,13,1
1546,14475.0,71,6,428,799.82,133.30333333333334,36,5.065217391304348,3,10,1
1547,14476.0,257,1,110,193.0,193.0,17,0.0,6,15,1
1548,14477.0,19,5,719,1307.81,261.562,7,27.8,3,11,1
1549,14479.0,253,2,117,316.25,158.125,18,6.588235294117647,3,12,1
1550,14480.0,11,1,143,279.05,279.05,13,0.0,0,16,1
1551,14481.0,164,2,489,636.51,318.255,25,4.241379310344827,1,10,1
1552,14482.0,18,6,1627,2022.81,337.135,110,1.625,2,16,1
1553,14483.0,149,2,95,129.2,64.6,10,14.666666666666666,3,10,1
1554,14484.0,50,1,210,321.92,321.92,14,0.0,3,14,1
1555,14485.0,38,1,70,162.8,162.8,44,0.0,1,12,1
1556,14487.0,26,7,711,1152.73,164.6757142857143,112,2.442857142857143,6,12,1
1557,14488.0,51,2,793,1047.43,523.715,46,0.3333333333333333,0,9,1
1558,14489.0,207,1,299,463.38,463.38,30,0.0,0,14,1
1559,14491.0,175,2,139,340.93,170.465,17,12.3125,4,15,1
1560,14493.0,7,7,1279,2362.84,337.54857142857145,95,1.2131147540983607,2,16,1
1561,14494.0,25,1,92,139.56,139.56,7,0.0,0,9,1
1562,14495.0,50,2,62,123.8,61.9,6,14.2,3,12,1
1563,14496.0,311,2,159,538.8100000000001,269.40500000000003,16,3.4444444444444446,1,9,1
1564,14497.0,301,2,233,457.47,228.735,29,0.26666666666666666,3,17,1
1565,14498.0,42,5,1098,1957.32,391.464,162,1.6614583333333333,4,12,1
1566,14499.0,26,3,496,808.44,269.48,146,1.3333333333333333,6,13,1
1567,14500.0,88,3,117,356.85,118.95,6,16.833333333333332,4,10,1
1568,14501.0,64,3,119,190.31,63.43666666666667,9,23.181818181818183,3,12,1
1569,14502.0,19,14,1449,2307.14,164.79571428571427,368,0.4796084828711256,6,14,1
1570,14503.0,3,6,2004,3543.26,590.5433333333334,113,1.0736196319018405,1,14,1
1571,14504.0,47,4,308,673.26,168.315,85,2.1792452830188678,6,16,1
1572,14505.0,17,11,2723,5772.49,524.7718181818182,542,0.43781725888324874,1,14,1
1573,14506.0,17,5,704,1960.65,392.13,204,1.1972789115646258,1,14,1
1574,14507.0,23,7,582,1352.88,193.26857142857145,79,2.6354166666666665,1,17,1
1575,14508.0,22,2,129,268.05,134.025,52,1.2407407407407407,3,19,1
1576,14511.0,11,6,772,1267.4099999999999,211.23499999999999,53,1.7428571428571429,0,17,1
1577,14512.0,187,2,122,275.28,137.64,19,2.0454545454545454,3,19,1
1578,14513.0,100,4,355,438.49,109.6225,11,11.058823529411764,2,12,1
1579,14514.0,61,3,564,990.2,330.06666666666666,65,3.9705882352941178,6,15,1
1580,14515.0,17,6,1110,2076.89,346.1483333333333,68,2.0721649484536084,1,12,1
1581,14517.0,33,2,91,330.45,165.225,17,6.352941176470588,3,11,1
1582,14518.0,64,1,278,174.37,174.37,16,0.0,3,14,1
1583,14520.0,1,2,146,270.6,135.3,3,96.33333333333333,3,9,1
1584,14522.0,24,4,525,974.54,243.635,15,10.875,3,15,1
1585,14523.0,108,1,251,241.09,241.09,12,0.0,1,13,1
1586,14524.0,31,9,669,1843.83,204.87,161,1.6785714285714286,3,12,1
1587,14525.0,8,13,2615,4150.07,319.2361538461538,217,1.2299651567944252,1,12,1
1588,14527.0,2,57,2082,8477.53,148.72859649122807,329,0.3775720164609053,2,12,1
1589,14528.0,37,1,278,364.21999999999997,364.21999999999997,18,0.0,2,17,1
1590,14529.0,60,3,325,578.61,192.87,177,0.2358490566037736,0,15,1
1591,14530.0,25,6,1395,2862.11,477.0183333333334,140,1.278301886792453,2,12,1
1592,14532.0,236,4,284,932.85,233.2125,45,1.8412698412698412,6,13,1
1593,14533.0,24,9,2777,1812.6200000000001,201.40222222222224,53,5.125,6,12,1
1594,14534.0,2,25,1904,4023.95,160.958,333,0.5798165137614679,2,12,1
1595,14535.0,59,4,1818,2831.7400000000002,707.9350000000001,280,0.5727272727272728,0,15,1
1596,14536.0,259,1,39,170.95,170.95,18,0.0,4,12,1
1597,14537.0,57,1,120,355.56,355.56,10,0.0,3,10,1
1598,14538.0,64,2,155,388.25,194.125,19,10.666666666666666,3,10,1
1599,14539.0,15,2,428,537.48,268.74,31,0.9354838709677419,3,9,1
1600,14540.0,9,3,411,952.66,317.55333333333334,64,4.285714285714286,6,12,1
1601,14541.0,58,8,641,1453.35,181.66875,71,2.5096153846153846,3,15,1
1602,14542.0,185,1,19,103.25,103.25,5,0.0,1,8,1
1603,14543.0,3,21,602,2945.22,140.2485714285714,41,3.7216494845360826,3,10,1
1604,14544.0,24,2,1536,2004.3,1002.15,97,3.0636363636363635,1,15,1
1605,14546.0,4,9,1283,2482.86,275.87333333333333,255,0.5893719806763285,6,13,1
1606,14547.0,3,9,2629,3953.9500000000003,439.3277777777778,198,0.14366197183098592,6,14,1
1607,14548.0,150,2,256,652.8,326.4,2,55.666666666666664,1,8,1
1608,14549.0,311,1,136,289.24,289.24,56,0.0,1,13,1
1609,14550.0,10,2,389,757.37,378.685,38,0.7391304347826086,2,12,1
1610,14551.0,18,2,106,186.23,93.115,9,20.666666666666668,3,18,1
1611,14552.0,151,1,90,164.22,164.22,57,0.0,0,12,1
1612,14553.0,19,5,493,859.27,171.85399999999998,103,2.857142857142857,6,13,1
1613,14554.0,10,4,1443,2279.4900000000002,569.8725000000001,147,0.2079207920792079,2,13,1
1614,14555.0,57,2,122,312.54,156.27,18,13.61111111111111,3,17,1
1615,14557.0,64,2,0,0.0,0.0,16,0.6774193548387096,3,15,1
1616,14560.0,7,24,1223,2174.18,90.59083333333332,39,4.666666666666667,4,12,1
1617,14561.0,75,3,1014,1080.76,360.25333333333333,67,1.6029411764705883,6,13,1
1618,14562.0,3,22,1666,4682.92,212.86,188,0.6856492027334852,3,14,1
1619,14565.0,95,6,1529,2923.77,487.295,110,2.128,0,13,1
1620,14566.0,110,1,800,1432.0,1432.0,4,0.0,6,11,0
1621,14567.0,35,3,410,1524.46,508.15333333333336,33,2.878787878787879,4,10,1
1622,14569.0,1,1,79,227.39,227.39,10,0.0,3,14,1
1623,14570.0,280,2,94,217.21,108.605,28,0.0,4,10,1
1624,14572.0,3,10,1417,2775.39,277.539,191,1.2159090909090908,6,16,1
1625,14573.0,179,13,528,1590.12,122.31692307692308,127,0.8318965517241379,3,19,1
1626,14577.0,12,4,353,859.71,214.9275,86,2.8688524590163933,6,11,1
1627,14578.0,3,1,240,168.63,168.63,24,0.0,1,17,1
1628,14581.0,16,1,217,138.6,138.6,16,0.0,2,12,1
1629,14582.0,40,1,73,114.11,114.11,6,0.0,6,11,1
1630,14583.0,5,5,751,986.96,197.392,243,0.6644518272425249,0,12,1
1631,14584.0,169,5,377,1020.06,204.012,68,0.29591836734693877,3,20,1
1632,14585.0,50,1,91,157.05,157.05,29,0.0,3,14,1
1633,14586.0,227,3,236,134.16,44.72,19,1.8846153846153846,1,10,1
1634,14587.0,18,10,747,1577.39,157.739,170,0.8436657681940701,2,13,1
1635,14589.0,371,1,5,39.75,39.75,3,0.0,4,11,1
1636,14591.0,15,4,1228,1320.21,330.0525,138,1.1314285714285715,3,13,1
1637,14592.0,35,3,407,557.94,185.98000000000002,132,0.18471337579617833,4,18,1
1638,14593.0,21,3,330,617.15,205.71666666666667,127,1.18,4,12,1
1639,14594.0,7,2,183,363.33,181.665,48,7.176470588235294,2,13,1
1640,14595.0,19,6,978,1740.6,290.09999999999997,94,2.910891089108911,4,15,1
1641,14597.0,11,2,566,866.24,433.12,45,3.9130434782608696,0,13,1
1642,14598.0,44,1,189,221.97,221.97,49,0.0,2,13,1
1643,14600.0,305,1,125,393.33000000000004,393.33000000000004,25,0.0,0,9,1
1644,14601.0,10,1,168,213.96,213.96,7,0.0,1,9,1
1645,14603.0,274,1,400,660.0,660.0,2,0.0,3,10,1
1646,14606.0,1,125,5932,11486.6,91.89280000000001,829,0.13507625272331156,2,12,1
1647,14607.0,15,15,6966,9793.1,652.8733333333333,37,2.342857142857143,0,10,1
1648,14608.0,4,4,437,1785.15,446.2875,8,18.842105263157894,3,11,1
1649,14609.0,72,4,7026,601.56,150.39,2,74.66666666666667,2,12,1
1650,14616.0,242,3,104,406.08000000000004,135.36,2,37.5,0,9,1
1651,14618.0,9,4,259,508.59,127.1475,10,25.5,1,8,1
1652,14619.0,239,2,145,379.51,189.755,20,0.2857142857142857,4,7,1
1653,14620.0,204,3,188,393.28000000000003,131.09333333333333,26,2.7241379310344827,1,8,1
1654,14621.0,1,6,987,1765.76,294.29333333333335,80,3.7578947368421054,2,13,1
1655,14622.0,184,1,146,320.58000000000004,320.58000000000004,21,0.0,2,12,1
1656,14623.0,32,6,404,862.12,143.68666666666667,107,1.5378787878787878,0,13,1
1657,14624.0,57,2,162,225.85,112.925,13,0.16666666666666666,1,14,1
1658,14625.0,185,5,330,848.48,169.696,52,3.3392857142857144,0,15,1
1659,14626.0,8,7,1387,2757.07,393.8671428571429,108,1.8,2,10,1
1660,14627.0,311,1,-5,-21.85,-21.85,5,0.0,1,10,1
1661,14628.0,91,2,272,671.96,335.98,22,6.565217391304348,0,14,1
1662,14629.0,4,3,374,935.46,311.82,133,0.2866666666666667,6,16,1
1663,14631.0,50,3,622,1006.98,335.66,38,6.2,0,11,1
1664,14632.0,262,1,96,114.56,114.56,8,0.0,1,8,1
1665,14633.0,266,1,96,344.90000000000003,344.90000000000003,20,0.0,4,17,1
1666,14636.0,36,2,241,609.85,304.925,27,8.592592592592593,2,9,1
1667,14638.0,50,1,166,443.6,443.6,16,0.0,3,10,1
1668,14639.0,52,8,1428,2952.34,369.0425,138,1.7758620689655173,0,13,1
1669,14640.0,15,8,823,2024.45,253.05625,87,1.90990990990991,1,11,1
1670,14641.0,21,1,90,110.46,110.46,7,0.0,4,10,1
1671,14642.0,58,1,76,96.12,96.12,2,0.0,2,11,1
1672,14643.0,170,3,755,668.61,222.87,30,5.696969696969697,2,14,1
1673,14644.0,9,4,252,780.46,195.115,26,10.321428571428571,0,8,1
1674,14645.0,156,2,381,597.09,298.545,28,4.103448275862069,2,9,1
1675,14646.0,1,73,196556,278778.02,3818.87698630137,699,0.1712760795730228,3,11,0
1676,14647.0,201,1,91,236.04000000000002,236.04000000000002,24,0.0,6,13,1
1677,14649.0,4,4,1004,1402.59,350.6475,148,1.1243243243243244,2,12,1
1678,14651.0,67,2,343,653.75,326.875,95,1.44,3,16,1
1679,14652.0,77,1,53,114.18,114.18,29,0.0,4,14,1
1680,14653.0,1,7,944,1916.7,273.81428571428575,153,1.4525862068965518,2,13,1
1681,14655.0,3,5,1088,1930.15,386.03000000000003,35,4.469387755102041,3,14,1
1682,14656.0,169,2,120,291.05,145.525,73,1.4430379746835442,3,13,1
1683,14657.0,17,5,465,838.27,167.654,103,2.4523809523809526,0,15,1
1684,14658.0,5,2,47,247.15,123.575,27,4.0,6,15,1
1685,14659.0,8,12,1183,2456.53,204.71083333333334,147,1.189922480620155,4,12,1
1686,14660.0,86,2,228,285.74,142.87,24,0.4827586206896552,2,11,1
1687,14661.0,26,1,35,107.95,107.95,4,0.0,6,11,1
1688,14662.0,28,4,578,741.37,185.3425,143,1.8461538461538463,4,12,1
1689,14664.0,19,2,465,636.24,318.12,78,0.14432989690721648,6,14,1
1690,14665.0,60,7,500,1258.38,179.76857142857145,63,2.1551724137931036,0,9,1
1691,14666.0,24,1,155,179.95,179.95,13,0.0,1,12,1
1692,14667.0,10,27,5315,9160.79,339.2885185185186,353,0.6302816901408451,0,13,1
1693,14669.0,241,3,770,1259.24,419.74666666666667,158,0.5515151515151515,1,12,1
1694,14670.0,280,2,326,392.86,196.43,107,0.0,4,14,1
1695,14672.0,234,2,454,765.55,382.775,58,1.7,4,15,1
1696,14673.0,3,5,1004,1736.4,347.28000000000003,39,4.986301369863014,2,12,1
1697,14675.0,16,1,336,596.36,596.36,93,0.0,2,12,1
1698,14676.0,31,8,2498,2543.2400000000002,317.90500000000003,30,6.27906976744186,1,11,1
1699,14680.0,25,23,12473,26917.34,1170.3191304347827,82,1.0880503144654088,1,12,1
1700,14681.0,71,3,76,498.95,166.31666666666666,6,23.333333333333332,3,10,1
1701,14682.0,187,2,80,52.0,26.0,1,14.0,6,12,1
1702,14684.0,25,5,821,1201.51,240.302,231,0.8663239074550129,6,12,1
1703,14687.0,106,1,470,628.38,628.38,15,0.0,3,11,1
1704,14688.0,7,27,3185,5055.61,187.24481481481482,148,1.0309859154929577,1,12,1
1705,14689.0,208,1,76,112.8,112.8,13,0.0,6,11,1
1706,14690.0,44,3,160,341.96,113.98666666666666,42,2.0980392156862746,0,11,1
1707,14691.0,30,5,707,2114.33,422.866,50,2.6,6,11,1
1708,14692.0,137,5,255,582.05,116.41,53,2.7205882352941178,0,13,1
1709,14693.0,264,1,34,172.9,172.9,8,0.0,6,12,1
1710,14696.0,4,9,1626,2070.97,230.10777777777776,117,2.7954545454545454,0,13,1
1711,14697.0,218,2,181,188.60999999999999,94.30499999999999,22,0.0,3,15,1
1712,14698.0,1,5,602,1217.27,243.454,148,0.25125628140703515,6,12,1
1713,14699.0,214,1,77,109.13000000000001,109.13000000000001,8,0.0,0,14,1
1714,14700.0,32,3,1314,2195.1,731.6999999999999,80,1.8558558558558558,4,13,1
1715,14701.0,10,12,898,2462.94,205.245,273,0.8973607038123167,1,11,1
1716,14702.0,1,18,1429,3210.29,178.34944444444443,196,1.064327485380117,3,19,1
1717,14703.0,14,1,183,318.17,318.17,22,0.0,4,9,1
1718,14704.0,19,7,1035,1461.6200000000001,208.80285714285716,286,0.4138817480719794,2,13,1
1719,14708.0,2,4,615,1096.67,274.1675,25,13.071428571428571,2,8,1
1720,14709.0,15,14,2482,4911.14,350.7957142857143,71,1.75,3,9,1
1721,14710.0,14,4,375,599.48,149.87,124,0.3333333333333333,6,13,1
1722,14711.0,10,12,954,2809.02,234.085,221,0.7283236994219653,1,13,1
1723,14712.0,29,3,315,917.07,305.69,21,3.4583333333333335,6,14,1
1724,14713.0,9,12,1611,2660.1,221.67499999999998,146,1.0501474926253687,3,17,1
1725,14714.0,24,1,229,160.19,160.19,10,0.0,1,13,1
1726,14715.0,24,4,521,867.38,216.845,60,4.385714285714286,1,12,1
1727,14716.0,43,2,495,307.51,153.755,46,2.1,3,17,1
1728,14719.0,1,6,1024,1571.89,261.9816666666667,177,1.0553191489361702,0,12,1
1729,14720.0,5,3,219,663.81,221.26999999999998,34,3.361111111111111,6,12,1
1730,14722.0,147,1,118,180.42000000000002,180.42000000000002,28,0.0,4,14,1
1731,14723.0,10,6,671,1120.66,186.77666666666667,192,1.404669260700389,3,15,1
1732,14725.0,24,1,588,655.58,655.58,45,0.0,1,12,1
1733,14727.0,274,1,62,268.58,268.58,10,0.0,3,14,1
1734,14729.0,373,1,197,313.49,313.49,69,0.0,2,12,1
1735,14730.0,1,8,1078,1897.57,237.19625,317,0.596529284164859,2,13,1
1736,14731.0,47,3,256,380.02,126.67333333333333,38,3.75,2,13,1
1737,14732.0,8,10,1402,2686.34,268.634,105,2.2364864864864864,1,9,1
1738,14733.0,9,15,3725,9451.54,630.1026666666668,102,1.6651162790697673,0,15,1
1739,14735.0,3,33,2159,5792.6900000000005,175.53606060606063,98,1.748768472906404,3,11,1
1740,14737.0,3,3,345,1164.55,388.18333333333334,15,21.875,1,10,1
1741,14738.0,39,9,576,1289.94,143.32666666666668,39,5.036363636363636,3,13,1
1742,14739.0,2,8,3817,3899.1,487.3875,47,6.083333333333333,2,14,1
1743,14740.0,191,4,729,1423.21,355.8025,85,1.0,3,18,1
1744,14741.0,11,6,841,1400.34,233.39,35,6.224137931034483,0,8,1
1745,14744.0,16,9,624,1073.53,119.2811111111111,20,13.461538461538462,0,9,1
1746,14745.0,112,6,1020,1167.16,194.52666666666667,46,2.5072463768115942,2,8,1
1747,14747.0,247,2,82,294.3,147.15,18,0.1111111111111111,0,14,1
1748,14748.0,29,6,1193,1318.85,219.8083333333333,89,3.7666666666666666,0,10,1
1749,14752.0,43,1,260,389.64,389.64,5,0.0,3,11,1
1750,14753.0,87,1,211,563.15,563.15,30,0.0,1,14,1
1751,14754.0,44,2,486,638.05,319.025,38,6.275,2,12,1
1752,14755.0,9,12,2217,4965.38,413.7816666666667,128,1.3771186440677967,2,12,1
1753,14756.0,15,1,416,738.96,738.96,38,0.0,3,18,1
1754,14757.0,75,1,160,420.5,420.5,19,0.0,6,14,1
1755,14758.0,144,4,419,1484.06,371.015,54,1.6428571428571428,4,12,1
1756,14759.0,4,3,569,1625.97,541.99,92,2.257425742574257,0,12,1
1757,14760.0,294,2,28,53.8,26.9,5,0.5,1,16,1
1758,14761.0,58,2,118,255.9,127.95,11,27.6,6,12,1
1759,14762.0,263,1,341,300.52,300.52,21,0.0,0,8,1
1760,14764.0,43,2,175,250.55,125.275,6,0.5,0,11,1
1761,14765.0,29,3,135,254.11,84.70333333333333,38,3.8684210526315788,3,19,1
1762,14766.0,8,8,1323,2423.07,302.88375,111,2.676470588235294,1,13,1
1763,14768.0,17,3,34,139.5,46.5,4,22.0,3,13,1
1764,14769.0,2,10,7208,10382.18,1038.218,717,0.33364661654135336,6,13,1
1765,14770.0,232,2,490,876.42,438.21,49,1.7843137254901962,3,14,1
1766,14772.0,112,1,82,139.26,139.26,9,0.0,4,15,1
1767,14775.0,58,3,1174,1011.9,337.3,57,5.322033898305085,0,12,1
1768,14776.0,51,13,2688,2195.58,168.89076923076922,44,1.962406015037594,1,14,1
